,wellName,MD,CALI,GR,RHOB,NPHI,RACEHM_l10,RACELM_l10,RPCEHM_l10,RPCELM_l10,PHIF,SW,VSH
185,15/9-F-1 A,3449.5,8.5781,32.9652,2.3071,0.2259,-0.1985962899826449,-0.25406684154055714,-0.10913206118855903,-0.15347733158371318,0.196,0.7586,0.1902
186,15/9-F-1 A,3449.6,8.578,34.8597,2.3257,0.2267,-0.18091692425629732,-0.24290777988106738,-0.028863370523193807,-0.10105553313349054,0.1854,0.7367,0.2052
187,15/9-F-1 A,3449.7,8.5469,37.7331,2.3477,0.2289,-0.15033494452126722,-0.22907438536100086,0.026001817357177357,-0.06143024377893884,0.1728,0.7425,0.228
188,15/9-F-1 A,3449.8,8.5471,38.4151,2.3716,0.2278,-0.1180450286603995,-0.21767073100316306,0.06460772013062654,-0.0318440628500295,0.1591,0.7643,0.2334
189,15/9-F-1 A,3449.9,8.6015,39.7171,2.3944,0.2268,-0.08809700395596709,-0.20718822875185305,0.09718787257089559,-0.006255243445537666,0.1461,0.7942,0.2437
190,15/9-F-1 A,3450.0,8.578,41.3185,2.4151,0.2328,-0.05251726344308138,-0.19887081242029592,0.14270224573761559,0.017367283553529816,0.1343,0.8153,0.2565
191,15/9-F-1 A,3450.1,8.5469,42.0764,2.4333,0.23800000000000002,-0.013049212141483421,-0.1864190114318081,0.19893186993220904,0.05789421972453023,0.1238,0.8252,0.2625
192,15/9-F-1 A,3450.2,8.5627,43.7637,2.4494,0.2388,0.0009110621312232843,-0.1773743212258593,0.24459870132886735,0.09127996422883754,0.1146,0.8429,0.2758
193,15/9-F-1 A,3450.3,8.6251,46.253,2.4644,0.2382,0.003632837004408289,-0.17114684032335992,0.2804873137618295,0.11763581738949418,0.1061,0.8711,0.2956
194,15/9-F-1 A,3450.4,8.6718,49.2477,2.4788,0.2379,-0.0006084382809090492,-0.1643094285075744,0.3027420797231626,0.13519627960660124,0.0978,0.9155,0.3194
195,15/9-F-1 A,3450.5,8.625,51.5474,2.4914,0.2445,-0.011039929609661969,-0.15764042666932515,0.292300384859081,0.13286778831908436,0.0906,0.9875,0.3375
196,15/9-F-1 A,3450.6,8.625,57.1809,2.4989,0.2487,-0.005506877116487644,-0.14672777597931674,0.23019337886904562,0.10037054511756291,0.0863,1.0,0.3823
197,15/9-F-1 A,3450.7,8.6251,60.2223,2.4973,0.251,0.04237859813987616,-0.13223797534979936,0.11905783752323738,0.05556944006098965,0.0873,1.0,0.4065
198,15/9-F-1 A,3450.8,8.6485,62.4392,2.4859,0.2466,0.022716980051030067,-0.13465909437541604,0.13887085731950385,0.061527870890507826,0.0938,1.0,0.424
199,15/9-F-1 A,3450.9,8.6718,65.5372,2.469,0.2413,0.00791839064559897,-0.13400819987372467,0.1390600786493013,0.056485592951115625,0.1034,1.0,0.4486
200,15/9-F-1 A,3451.0,8.625,69.4961,2.4528,0.2374,-0.007490664932224502,-0.12994741830645518,0.13586381379986978,0.04637808804827259,0.1127,1.0,0.4802
201,15/9-F-1 A,3451.1,8.6251,68.1018,2.4432,0.2308,-0.027704571388860427,-0.1241288092726342,0.12466721769860988,0.02881516984688717,0.1182,0.9727,0.4691
202,15/9-F-1 A,3451.2,8.6485,67.9566,2.4418,0.2224,-0.054876229877880586,-0.12615646677656414,0.1404137575910741,0.017450729510536125,0.11900000000000001,0.9528,0.4679
203,15/9-F-1 A,3451.3,8.6719,67.6831,2.4459999999999997,0.21899999999999997,-0.06844043290919477,-0.12994741830645518,0.14829409743474564,0.00650882777528995,0.1166,0.9609,0.4657
204,15/9-F-1 A,3451.4,8.6718,67.9498,2.4496,0.2207,-0.06996838504902705,-0.12889429901441468,0.13538710838238624,-0.005067263269958237,0.1145,0.9873,0.4678
205,15/9-F-1 A,3451.5,8.6249,68.3478,2.4471,0.2208,-0.09199779882744634,-0.12499664639995896,0.11102715102617486,-0.016328617139803443,0.1159,1.0,0.47100000000000003
206,15/9-F-1 A,3451.6,8.578,70.0043,2.438,0.225,-0.1042460579262721,-0.12004441487725073,0.07309486451574597,-0.027658283674251917,0.1211,1.0,0.4841
207,15/9-F-1 A,3451.7,8.5469,71.7353,2.4254,0.2273,-0.09935981601739968,-0.11503480179926731,0.019697730980192046,-0.04325545471730902,0.1283,1.0,0.4979
208,15/9-F-1 A,3451.8,8.5627,70.584,2.4151,0.2315,-0.0694584701355656,-0.09903237608087571,-0.07257830494958131,-0.08565684288055925,0.1342,1.0,0.4888
209,15/9-F-1 A,3451.9,8.6251,68.6446,2.4108,0.2263,-0.05522131887649302,-0.0840200858597756,-0.14399654600277895,-0.1251124891538875,0.1367,1.0,0.4734
210,15/9-F-1 A,3452.0,8.6718,67.6587,2.4117,0.2227,-0.04114954832032165,-0.07007043991541213,-0.2062096153091813,-0.15347733158371318,0.1362,1.0,0.4656
211,15/9-F-1 A,3452.1,8.625,64.5821,2.4131,0.2169,-0.03503362516890203,-0.06393888339001154,-0.2347786336950192,-0.1608363170853499,0.1354,1.0,0.4413
212,15/9-F-1 A,3452.2,8.625,59.2488,2.4095,0.21100000000000002,-0.10083635852278111,-0.07753405470158667,-0.19997064075586568,-0.14284849731250693,0.1374,1.0,0.3989
213,15/9-F-1 A,3452.3,8.6249,53.7489,2.3975,0.2059,-0.13930272594796114,-0.07763790321520996,-0.2273849501508291,-0.16215913834447734,0.1443,1.0,0.3553
214,15/9-F-1 A,3452.4,8.6015,47.0677,2.3807,0.2044,-0.037251946641359494,-0.057892691010644454,-0.35418488170335816,-0.21218543293697692,0.1539,1.0,0.3022
215,15/9-F-1 A,3452.5,8.5782,43.2499,2.3675,0.2013,0.03846119617856366,-0.05163594401163066,-0.31273865375649357,-0.20851988397999913,0.1614,1.0,0.2719
216,15/9-F-1 A,3452.6,8.6016,41.2127,2.3646,0.1987,0.040562785081311774,-0.06712054217620078,-0.13394907599072503,-0.14134251590919222,0.1631,0.9085,0.2557
217,15/9-F-1 A,3452.7,8.6133,40.8391,2.3741,0.2039,0.02714566577434137,-0.08449463824562346,-0.003313244399828524,-0.06676587128519187,0.1577,0.8241,0.2527
218,15/9-F-1 A,3452.8,8.625,40.7936,2.3921,0.2108,0.02926199580417523,-0.09496007192378847,0.06874229293298156,0.0016904542321528522,0.1474,0.8115,0.2523
219,15/9-F-1 A,3452.9,8.625,43.7963,2.4114,0.2164,0.040364955860060475,-0.09739886933346868,0.06035782464861566,0.02759421182622589,0.1363,0.8747,0.2761
220,15/9-F-1 A,3453.0,8.6251,48.355,2.4242,0.2166,0.05793222738060868,-0.09941441335003846,0.07368169947628338,0.03354437609094778,0.129,0.9109,0.3122
221,15/9-F-1 A,3453.1,8.6719,53.979,2.426,0.2186,0.08231852210804028,-0.10740457717110181,0.1626540041195758,0.06822297934644943,0.128,0.8535,0.35700000000000004
222,15/9-F-1 A,3453.2,8.6718,54.0171,2.4198,0.2234,0.09286094333881736,-0.11435612816423608,0.31338205757814935,0.12784959018763814,0.1315,0.7249,0.3573
223,15/9-F-1 A,3453.3,8.625,55.0645,2.4114,0.2241,0.11417714024444867,-0.11103465569966275,0.45776082216339964,0.1853721433110401,0.1363,0.6162,0.3655
224,15/9-F-1 A,3453.4,8.625,57.8691,2.4077,0.2236,0.15703344966120222,-0.10292299679057967,0.4567758380072108,0.225567713439471,0.1385,0.6127,0.3878
225,15/9-F-1 A,3453.5,8.625,61.3142,2.4129,0.2232,0.14235817576384555,-0.09377273694764103,0.39691386236527243,0.2213881533063446,0.1355,0.6644,0.4151
226,15/9-F-1 A,3453.6,8.6251,64.8741,2.4264,0.2227,0.11571033801237936,-0.09935981601739968,0.37591954370464936,0.21253383618660707,0.1278,0.7155,0.4434
227,15/9-F-1 A,3453.7,8.6719,68.6775,2.4452,0.2297,0.0973961506415025,-0.11396072443355776,0.37748838337613266,0.2046625117482188,0.1171,0.7736,0.4735
228,15/9-F-1 A,3453.8,8.6719,75.192,2.4668,0.2402,0.08529057823006501,-0.12871902714202696,0.38983916212527425,0.2055291510618011,0.1047,0.8502,0.5251
229,15/9-F-1 A,3453.9,8.6718,83.7442,2.4896,0.2538,0.11032029684029686,-0.13572630319562073,0.41081096367755715,0.225722698684167,0.0917,0.9502,0.593
230,15/9-F-1 A,3454.0,8.625,91.1352,2.5099,0.2625,0.17614916112654938,-0.13900356324280422,0.4586680597648986,0.2727927606656842,0.0801,1.0,0.6518
231,15/9-F-1 A,3454.1,8.6249,92.5951,2.5254,0.2703,0.24571002954529153,-0.14375459920994574,0.5877895124728009,0.3481685160251618,0.0712,1.0,0.6635
232,15/9-F-1 A,3454.2,8.5782,88.9875,2.5319,0.2674,0.2662081698076912,-0.15651805696004226,0.7406468619815452,0.38176468201712427,0.0675,0.9054,0.635
233,15/9-F-1 A,3454.3,8.625,82.4449,2.5243,0.2611,0.0898698015095518,-0.19921420967223738,0.7635477824154147,0.34590279647654515,0.0718,0.8315,0.5832
234,15/9-F-1 A,3454.4,8.6249,70.0421,2.4982,0.2499,-0.1015490808016253,-0.2516568955124506,0.3070037011631557,0.14625210209299502,0.0867,1.0,0.4848
235,15/9-F-1 A,3454.5,8.5858,56.7585,2.4589,0.2419,-0.16058480731610647,-0.27547837288143734,-0.07432700607875947,-0.08375666953466034,0.1091,1.0,0.3793
236,15/9-F-1 A,3454.6,8.5468,43.3204,2.416,0.2297,-0.20929271267232025,-0.28819277095880896,-0.29081487044975457,-0.23358715288760054,0.1337,1.0,0.2727
237,15/9-F-1 A,3454.7,8.5002,30.9538,2.3779,0.2226,-0.28869904008383435,-0.3093609882840327,-0.47560387789615804,-0.3543812617573049,0.1554,1.0,0.1744
238,15/9-F-1 A,3454.8,8.5781,22.499000000000002,2.3456,0.2106,-0.4110563572599851,-0.34141628459293727,-0.59328954139021,-0.44757515429591455,0.1739,1.0,0.1072
239,15/9-F-1 A,3454.9,8.5781,17.7272,2.3163,0.2069,-0.49390104007155955,-0.3711004355793933,-0.6179829574251315,-0.49025998442961766,0.1906,1.0,0.0693
240,15/9-F-1 A,3455.0,8.5781,14.1347,2.2913,0.2056,-0.559405738160169,-0.39935376433760555,-0.5946536398242911,-0.5043169323830847,0.2049,1.0,0.0408
241,15/9-F-1 A,3455.1,8.5781,12.3865,2.2726,0.205,-0.6053732357277909,-0.43332686239388346,-0.5929491851957497,-0.5309147008768795,0.2157,1.0,0.0269
242,15/9-F-1 A,3455.2,8.5781,11.8687,2.2596,0.2053,-0.6083592965076121,-0.4625587165920524,-0.6073030467403343,-0.5683146553139882,0.2231,1.0,0.0228
243,15/9-F-1 A,3455.3,8.5782,11.1185,2.2497,0.2071,-0.5694412304772425,-0.4810914263085858,-0.6315271615596382,-0.6129662987176369,0.2287,1.0,0.0168
244,15/9-F-1 A,3455.4,8.6248,11.2585,2.2438,0.2074,-0.5502131530142267,-0.49539322935804625,-0.638272163982407,-0.6399749108106025,0.2321,1.0,0.0179
245,15/9-F-1 A,3455.5,8.5468,10.8139,2.2424,0.2175,-0.5614576512138892,-0.5127201835569312,-0.6394065864347511,-0.6515004297161623,0.2329,1.0,0.0144
246,15/9-F-1 A,3455.6,8.5235,10.3472,2.2445,0.2146,-0.5808706922580243,-0.5297365530349215,-0.6434005642750292,-0.6577747706392096,0.2317,1.0,0.0107
247,15/9-F-1 A,3455.7,8.5469,11.4588,2.2483,0.2132,-0.6008456660417836,-0.5456125328530449,-0.6526699846830496,-0.6627404602497242,0.2295,1.0,0.0195
248,15/9-F-1 A,3455.8,8.547,11.9785,2.2523,0.2096,-0.6203319659663462,-0.5622494371796121,-0.6669559701765129,-0.6659485596531082,0.2273,1.0,0.0236
249,15/9-F-1 A,3455.9,8.5781,11.9771,2.2561,0.2091,-0.6367641955163061,-0.575281662668433,-0.6759234202605136,-0.6667543010380372,0.2251,1.0,0.0236
250,15/9-F-1 A,3456.0,8.5781,11.3753,2.2599,0.21,-0.6478174818886375,-0.5870357280033373,-0.6744843366368518,-0.667965722972482,0.2229,1.0,0.0188
251,15/9-F-1 A,3456.1,8.5781,12.2437,2.2632,0.212,-0.6542343068855118,-0.5991167844516373,-0.6639407221336507,-0.6708055849115488,0.221,1.0,0.0258
252,15/9-F-1 A,3456.2,8.5781,11.6399,2.2661,0.214,-0.6617427697537444,-0.6149302236680653,-0.6511112769285621,-0.6769542645182985,0.2194,1.0,0.0209
253,15/9-F-1 A,3456.3,8.5781,12.7861,2.2679,0.2135,-0.6657473576657692,-0.6243363860391147,-0.6583676642219457,-0.680477550934546,0.2183,1.0,0.03
254,15/9-F-1 A,3456.4,8.5781,12.9043,2.2675,0.2101,-0.6673595896125374,-0.6283780728239787,-0.6651443103827085,-0.6821455106685308,0.2186,1.0,0.031
255,15/9-F-1 A,3456.5,8.5781,12.8056,2.2647,0.2053,-0.6677635845085567,-0.6289321377282637,-0.6689778289581714,-0.6825635034649009,0.2202,1.0,0.0302
256,15/9-F-1 A,3456.6,8.5781,13.4925,2.2604,0.2026,-0.6689778289581714,-0.6291169832223942,-0.6718243385616774,-0.6821455106685308,0.2226,1.0,0.0356
257,15/9-F-1 A,3456.7,8.5781,14.1011,2.2561,0.2034,-0.6665527255032496,-0.6280090885350851,-0.6637404479858067,-0.6825635034649009,0.2251,1.0,0.0405
258,15/9-F-1 A,3456.8,8.5781,13.9626,2.2515,0.2063,-0.6667543010380372,-0.626904012921273,-0.6563944918958282,-0.6819366650372384,0.2277,1.0,0.0394
259,15/9-F-1 A,3456.9,8.5781,13.6633,2.2471,0.2096,-0.6669559701765129,-0.6241535636908441,-0.6511112769285621,-0.6808939406902237,0.2302,1.0,0.037000000000000005
260,15/9-F-1 A,3457.0,8.5781,14.6836,2.245,0.2126,-0.66334017654558,-0.6176226965318863,-0.648783654660658,-0.6800615600196914,0.2314,1.0,0.0451
261,15/9-F-1 A,3457.1,8.5781,15.3338,2.247,0.2158,-0.6677635845085567,-0.6097716375308699,-0.6453154460452715,-0.678608721688311,0.2303,1.0,0.0503
262,15/9-F-1 A,3457.2,8.5781,15.2383,2.2527,0.2184,-0.6865546295735858,-0.5960220363306452,-0.6371406970413198,-0.672232510097271,0.22699999999999998,1.0,0.0495
263,15/9-F-1 A,3457.3,8.5781,14.9068,2.26,0.2193,-0.7046528516663821,-0.5798791519142971,-0.6307841425898572,-0.6601512169623629,0.2229,1.0,0.0469
264,15/9-F-1 A,3457.4,8.5781,15.665999999999999,2.2685,0.2171,-0.7037737127388394,-0.5647928967592525,-0.6324577264794233,-0.6416843599178041,0.218,1.0,0.0529
265,15/9-F-1 A,3457.5,8.5781,15.6183,2.2781,0.2129,-0.6651443103827085,-0.5540845860488766,-0.6243363860391147,-0.6245192853814275,0.2125,1.0,0.0525
266,15/9-F-1 A,3457.6,8.5781,17.1752,2.2884,0.2087,-0.6135010344493469,-0.5373025918982829,-0.603451962012868,-0.6046736069306491,0.2066,1.0,0.0648
267,15/9-F-1 A,3457.7,8.5781,20.3231,2.2989,0.20600000000000002,-0.5704091977766984,-0.5175552080817347,-0.5741398549221596,-0.585026652029182,0.2006,1.0,0.0897
268,15/9-F-1 A,3457.8,8.5781,27.1926,2.3101,0.2045,-0.5468346074741428,-0.4975728800155673,-0.5416643740080526,-0.5681539543012746,0.1942,1.0,0.1442
269,15/9-F-1 A,3457.9,8.5781,34.2223,2.3239,0.2039,-0.5425723070535154,-0.48638292621212514,-0.5204246898250116,-0.557990840859048,0.1863,1.0,0.2002
270,15/9-F-1 A,3458.0,8.5781,34.5078,2.3382,0.2049,-0.5401553576117922,-0.46928816201834306,-0.5125787886405256,-0.5509846836522136,0.1782,1.0,0.2025
271,15/9-F-1 A,3458.1,8.5781,32.2775,2.3484,0.2085,-0.5350635708782673,-0.4452686233240334,-0.5187007266671443,-0.5460704079422714,0.1723,1.0,0.1848
272,15/9-F-1 A,3458.2,8.5781,28.0572,2.3519,0.2152,-0.3834194699141139,-0.37365963262495766,-0.43403418255333337,-0.42354346759437983,0.1703,1.0,0.1513
273,15/9-F-1 A,3458.3,8.5781,27.2199,2.3513,0.2232,-0.015292705517326801,-0.21140744407964057,-0.10204318999304819,-0.08428366205400624,0.1707,0.8299,0.1445
274,15/9-F-1 A,3458.4,8.5782,29.6591,2.3521,0.2248,0.03269932749261747,-0.19942037843086982,0.09850528320131548,-0.00021720154586423186,0.1702,0.6918,0.1639
275,15/9-F-1 A,3458.5,8.6249,33.5613,2.3551,0.2216,0.08919836680514887,-0.18502031623924323,0.3425805773816271,0.10236509133852778,0.1685,0.5579999999999999,0.1948
276,15/9-F-1 A,3458.6,8.5781,38.5274,2.3567,0.2127,0.11747016362011985,-0.17489858840199685,0.5149725425040593,0.18610837981320527,0.1676,0.4807,0.2344
277,15/9-F-1 A,3458.7,8.5781,36.8785,2.3559,0.1953,0.12570892597265296,-0.16215913834447734,0.5862383788164709,0.22755250337986468,0.1681,0.4471,0.2214
278,15/9-F-1 A,3458.8,8.5781,32.5796,2.3595,0.1746,0.11116165957758797,-0.14188406780993384,0.5096460022608035,0.23236071235357017,0.1661,0.4812,0.1872
279,15/9-F-1 A,3458.9,8.5782,27.8863,2.3784,0.1537,0.11975062388458418,-0.12464930342071084,0.4689230535643065,0.2569341178902429,0.1553,0.5222,0.1499
280,15/9-F-1 A,3459.0,8.6251,25.7888,2.4212,0.1294,0.1509098737011218,-0.11030620855581472,0.5465550012142976,0.28840574017575094,0.1309,0.5509,0.1333
281,15/9-F-1 A,3459.1,8.6718,23.9591,2.4821,0.1148,0.13946977558942997,-0.1042460579262721,0.5220136381940222,0.26651391990911993,0.0961,0.711,0.1187
282,15/9-F-1 A,3459.2,8.6251,23.8279,2.5445,0.107,0.14088498026586616,-0.1056285461437623,0.4910533754308663,0.255995726722402,0.0603,1.0,0.1177
283,15/9-F-1 A,3459.3,8.6719,24.1808,2.5905,0.09699999999999999,0.12004719435304058,-0.11560117444331373,0.5266493769973807,0.24669549509611535,0.0341,1.0,0.1205
284,15/9-F-1 A,3459.4,8.6719,24.7688,2.6085,0.094,0.10496484552782301,-0.12662126359085896,0.5468756593912288,0.24147176755076336,0.0237,1.0,0.1252
285,15/9-F-1 A,3459.5,8.6718,22.1261,2.5983,0.0949,0.09450606645445501,-0.1363797797296844,0.5321681316937004,0.22471430453039754,0.0295,1.0,0.1042
286,15/9-F-1 A,3459.6,8.625,20.6119,2.5639999999999996,0.1014,0.07305816098883605,-0.15230397926583455,0.43447309321307914,0.17292386362854476,0.0491,1.0,0.0922
287,15/9-F-1 A,3459.7,8.6249,18.9958,2.512,0.1075,0.04828639310612546,-0.16896251435997456,0.29885307640970665,0.087923320925297,0.0787,1.0,0.0794
288,15/9-F-1 A,3459.8,8.5781,17.9031,2.4521,0.1193,-0.007711646202907516,-0.18862610294610674,0.10653085382238137,-0.0028321285541660227,0.113,0.9158,0.0707
289,15/9-F-1 A,3459.9,8.5781,16.8726,2.3967,0.1307,-0.12627261935332046,-0.21681130892474243,-0.1468495635521573,-0.12101887660626363,0.1447,0.9620000000000001,0.0625
290,15/9-F-1 A,3460.0,8.5781,16.4464,2.3558,0.1429,-0.22250068040963503,-0.24749059921115701,-0.2748236985808628,-0.19914550849643908,0.1681,0.9684,0.0591
291,15/9-F-1 A,3460.1,8.5781,16.8733,2.332,0.1542,-0.2628869056940387,-0.26400211590820627,-0.30294510772742556,-0.23225063265442014,0.1817,0.938,0.0625
292,15/9-F-1 A,3460.2,8.5781,16.5684,2.3223,0.1643,-0.29705275381844415,-0.2822463067892844,-0.36451625318508785,-0.2808345059107866,0.1873,0.9712,0.06
293,15/9-F-1 A,3460.3,8.5781,18.0014,2.3217,0.17300000000000001,-0.3047810810948491,-0.29576366269121235,-0.41668784801692227,-0.32615002265705073,0.1876,1.0,0.0714
294,15/9-F-1 A,3460.4,8.5781,17.6845,2.3244,0.1798,-0.30155146198467103,-0.3057458879747215,-0.4260845595784493,-0.3508599358557811,0.1861,1.0,0.0689
295,15/9-F-1 A,3460.5,8.5781,18.3283,2.3255,0.1845,-0.31479586552898536,-0.32184596198956267,-0.4152166210034922,-0.36451625318508785,0.1854,1.0,0.07400000000000001
296,15/9-F-1 A,3460.6,8.5781,19.0582,2.3217,0.1873,-0.35556141053216145,-0.351835221425999,-0.40197592766581036,-0.37934352018037915,0.1876,1.0,0.0798
297,15/9-F-1 A,3460.7,8.5782,19.9003,2.3141,0.1886,-0.3981572102179019,-0.3815335078009197,-0.3949105381184196,-0.3983745204460553,0.1919,0.9863,0.0865
298,15/9-F-1 A,3460.8,8.6249,21.5569,2.3056,0.1856,-0.43238555726915545,-0.4031830640844095,-0.3899789753358547,-0.4094925379914167,0.1968,0.9659,0.0996
299,15/9-F-1 A,3460.9,8.5781,22.2182,2.2988,0.1873,-0.49308927444848194,-0.4319156686846059,-0.38774609390356274,-0.4196453388934084,0.2007,0.9506,0.1049
300,15/9-F-1 A,3461.0,8.5781,22.5457,2.2934,0.1853,-0.5132862240175146,-0.44611697335612566,-0.4077121840478693,-0.4418916983694504,0.2038,0.9579,0.1075
301,15/9-F-1 A,3461.1,8.5781,21.6229,2.2880000000000003,0.1833,-0.509900994936695,-0.45271769203669676,-0.4463596637686458,-0.4561801948573423,0.2069,0.9806,0.1002
302,15/9-F-1 A,3461.2,8.5781,21.0217,2.2829,0.1817,-0.5176982327765572,-0.46344155742846993,-0.5121548798885645,-0.4806971507645713,0.2098,1.0,0.0954
303,15/9-F-1 A,3461.3,8.5781,21.5897,2.2796,0.1809,-0.5279753022997186,-0.47417804784333734,-0.5704091977766984,-0.49866682135443385,0.2117,1.0,0.0999
304,15/9-F-1 A,3461.4,8.5781,20.8655,2.2805,0.1812,-0.520856752021387,-0.47873112440161475,-0.5907433479610903,-0.509900994936695,0.2111,1.0,0.0942
305,15/9-F-1 A,3461.5,8.5781,19.7411,2.2868,0.1824,-0.4899914870597653,-0.4770344045080135,-0.5787252087896535,-0.5187007266671443,0.2075,1.0,0.0853
306,15/9-F-1 A,3461.6,8.5781,18.5076,2.2978,0.1848,-0.4396150770279845,-0.47314401287412544,-0.5250556645346122,-0.509900994936695,0.2013,1.0,0.0755
307,15/9-F-1 A,3461.7,8.5781,17.4058,2.3112,0.1881,-0.4294570601181024,-0.47237009912866135,-0.44225225835853177,-0.4829361265173453,0.1936,1.0,0.0667
308,15/9-F-1 A,3461.8,8.5781,17.0995,2.3221,0.1916,-0.5227340045751474,-0.48320029591837566,-0.39008558991400233,-0.4424927980943421,0.1874,0.9951,0.0643
309,15/9-F-1 A,3461.9,8.5782,17.873,2.3269,0.1942,-0.576918041702769,-0.4813544756696885,-0.43203309317684574,-0.4491603949342149,0.1846,1.0,0.0704
310,15/9-F-1 A,3462.0,8.6015,20.7643,2.3262,0.1919,-0.5066813917678985,-0.4625587165920524,-0.45580788923496734,-0.47237009912866135,0.185,1.0,0.0933
311,15/9-F-1 A,3462.1,8.5781,21.5367,2.3216,0.1935,-0.42342831593470925,-0.4380642366862187,-0.4796474959166821,-0.49295412757267426,0.1877,1.0,0.0995
312,15/9-F-1 A,3462.2,8.5781,21.8694,2.3163,0.1912,-0.37986394502624243,-0.4073791786780176,-0.5043169323830847,-0.4972998246894373,0.1907,1.0,0.1021
313,15/9-F-1 A,3462.3,8.5781,23.2533,2.3108,0.1887,-0.4139756176130242,-0.395342027952129,-0.49702694093436856,-0.47404865875198754,0.1938,1.0,0.113
314,15/9-F-1 A,3462.4,8.5781,27.8212,2.3054,0.1867,-0.4152166210034922,-0.38520820804358247,-0.48465610691161914,-0.45444549276593504,0.1969,1.0,0.1492
315,15/9-F-1 A,3462.5,8.5781,34.0814,2.3003,0.1855,-0.40516564441668207,-0.3669357273085008,-0.46916022138347946,-0.42678017288557807,0.1998,1.0,0.1989
316,15/9-F-1 A,3462.6,8.5781,38.9416,2.2973,0.1847,-0.3525192268263241,-0.3376199799837524,-0.43250310889577737,-0.3907258275954124,0.2015,1.0,0.2376
317,15/9-F-1 A,3462.7,8.5781,42.474,2.2984,0.1838,-0.2767906895948886,-0.3088300658683961,-0.33535802444387447,-0.3491099221436876,0.2009,0.9343,0.2657
318,15/9-F-1 A,3462.8,8.5781,43.1125,2.3018,0.1823,-0.22570206150072256,-0.28232949699773785,-0.22511823418120366,-0.2987775157434428,0.19899999999999998,0.8495,0.2707
319,15/9-F-1 A,3462.9,8.5781,42.9442,2.3044,0.1809,-0.22701854965503626,-0.26672246606741823,-0.1660246287200938,-0.2539109569437998,0.1975,0.8079999999999999,0.2694
320,15/9-F-1 A,3463.0,8.5781,42.6374,2.3063,0.1808,-0.22395292881822015,-0.25821830385683336,-0.14733705565543073,-0.22657927670938996,0.1964,0.797,0.2669
321,15/9-F-1 A,3463.1,8.5781,44.2546,2.3093,0.1819,-0.21169018789294994,-0.24802842526367277,-0.10028890542885542,-0.19091186865365373,0.1947,0.7699,0.2798
322,15/9-F-1 A,3463.2,8.5781,44.7796,2.3151,0.1838,-0.2014184052714523,-0.23262147588581947,-0.033295223342125445,-0.14116214857141451,0.1914,0.7332,0.284
323,15/9-F-1 A,3463.3,8.5781,44.201,2.3235,0.1853,-0.17704775945251836,-0.2143854750531759,-0.042057664554595454,-0.12090412049992724,0.1866,0.7533,0.2794
324,15/9-F-1 A,3463.4,8.5781,42.9925,2.3346,0.1856,-0.16241156176448873,-0.190238334892875,-0.07427547306393742,-0.11958660012208334,0.1802,0.7962,0.2698
325,15/9-F-1 A,3463.5,8.5782,43.0643,2.3485,0.1844,-0.17522353752445438,-0.16941133131485567,-0.06348625752110666,-0.10182351650232349,0.1723,0.8166,0.2703
326,15/9-F-1 A,3463.6,8.6016,44.1764,2.365,0.1824,-0.17224313702138322,-0.15353917487066757,-0.054531414868180264,-0.08783110394037302,0.1629,0.8476,0.2792
327,15/9-F-1 A,3463.7,8.6017,45.2853,2.3843,0.1778,-0.1522423116076687,-0.1337126609158051,-0.059931986260647434,-0.07982447798997724,0.1519,0.9019,0.28800000000000003
328,15/9-F-1 A,3463.8,8.625,45.2953,2.4042,0.1773,-0.12534426740189897,-0.11844417020668839,-0.07504911108438934,-0.0787298144901874,0.1405,0.9728,0.28800000000000003
