,Unnamed: 0,wellName,MD,SW,PredictedSw,VSH,PredictedVSH,PHIF,PredictedPHIF
270,14356,15/9-F-11 B,3395.2,1.0,0.79314494,0.493,0.46398446,0.083,0.1321471
271,14357,15/9-F-11 B,3395.3,1.0,0.7856487,0.485,0.4557152,0.086,0.13500643
272,14358,15/9-F-11 B,3395.4,1.0,0.77298915,0.473,0.44396862,0.08900000000000001,0.13868098
273,14359,15/9-F-11 B,3395.5,1.0,0.7707392,0.464,0.434871,0.091,0.13824981
274,14360,15/9-F-11 B,3395.6,1.0,0.78031904,0.454,0.42411304,0.08900000000000001,0.13375235
275,14361,15/9-F-11 B,3395.7,1.0,0.79626346,0.453,0.42226097,0.083,0.12896779
276,14363,15/9-F-11 B,3395.9,1.0,0.81425995,0.4270000000000001,0.39444166,0.071,0.12289109
277,14364,15/9-F-11 B,3396.0,1.0,0.839143,0.418,0.38333803,0.069,0.11422268
278,14365,15/9-F-11 B,3396.1,1.0,0.852396,0.42,0.38492295,0.069,0.10945158
279,14366,15/9-F-11 B,3396.2,1.0,0.86253345,0.422,0.38680753,0.07,0.105654575
280,14367,15/9-F-11 B,3396.3,1.0,0.8618295,0.406,0.3699378,0.07200000000000001,0.10564229
281,14368,15/9-F-11 B,3396.4,1.0,0.8527725,0.408,0.37244335,0.075,0.108092055
282,14372,15/9-F-11 B,3396.8,1.0,0.8531296,0.396,0.3602554,0.071,0.10730139
283,14373,15/9-F-11 B,3396.9,1.0,0.859427,0.401,0.36455634,0.07,0.10577601
284,14374,15/9-F-11 B,3397.0,1.0,0.8602015,0.401,0.3649586,0.069,0.10554846
285,14375,15/9-F-11 B,3397.1,1.0,0.86489093,0.398,0.36190602,0.068,0.10429652
286,14376,15/9-F-11 B,3397.2,1.0,0.87239206,0.391,0.35355437,0.063,0.10199273
287,14377,15/9-F-11 B,3397.3,1.0,0.8850642,0.393,0.35529408,0.056,0.098666966
288,14378,15/9-F-11 B,3397.4,1.0,0.89103115,0.384,0.34535262,0.048,0.09781118
289,14379,15/9-F-11 B,3397.5,1.0,0.89748865,0.382,0.34349108,0.042,0.09669033
290,14380,15/9-F-11 B,3397.6,1.0,0.89745724,0.384,0.34508923,0.037000000000000005,0.09718265
291,14381,15/9-F-11 B,3397.7,1.0,0.8818047,0.359,0.31994617,0.037000000000000005,0.10315858
292,14382,15/9-F-11 B,3397.8,1.0,0.8670108,0.35,0.31092343,0.038,0.10775858
293,14383,15/9-F-11 B,3397.9,1.0,0.84762347,0.354,0.31606388,0.041,0.113415346
294,14384,15/9-F-11 B,3398.0,1.0,0.8406028,0.349,0.31113246,0.044,0.11541747
295,14385,15/9-F-11 B,3398.1,1.0,0.83518624,0.358,0.3213038,0.045,0.116479956
296,14386,15/9-F-11 B,3398.2,1.0,0.8374344,0.382,0.3459624,0.043,0.115277566
297,14387,15/9-F-11 B,3398.3,1.0,0.8394618,0.398,0.36188927,0.042,0.114131466
298,14388,15/9-F-11 B,3398.4,1.0,0.84437764,0.407,0.37128636,0.042,0.11187755
299,14392,15/9-F-11 B,3398.8,1.0,0.8473103,0.379,0.34281033,0.066,0.1109543
300,14393,15/9-F-11 B,3398.9,1.0,0.83072436,0.37,0.33391306,0.07400000000000001,0.11653383
301,14394,15/9-F-11 B,3399.0,1.0,0.82417643,0.375,0.33980802,0.079,0.11916982
302,14395,15/9-F-11 B,3399.1,1.0,0.8280884,0.386,0.35137737,0.08,0.11813945
303,14396,15/9-F-11 B,3399.2,1.0,0.8316395,0.379,0.3430327,0.075,0.118116975
304,14397,15/9-F-11 B,3399.3,1.0,0.84933853,0.378,0.3418739,0.066,0.11332081
305,14398,15/9-F-11 B,3399.4,1.0,0.86718875,0.3720000000000001,0.33467874,0.058,0.10872658
306,14399,15/9-F-11 B,3399.5,1.0,0.87575996,0.374,0.3363633,0.055,0.10623364
307,14400,15/9-F-11 B,3399.6,1.0,0.88789666,0.397,0.35961747,0.057,0.10230404
308,14401,15/9-F-11 B,3399.7,1.0,0.8945023,0.417,0.3796821,0.064,0.0995986
309,14402,15/9-F-11 B,3399.8,1.0,0.8878768,0.41,0.37317047,0.07200000000000001,0.10125116
310,14403,15/9-F-11 B,3399.9,1.0,0.8740912,0.395,0.3584811,0.079,0.104760006
311,14404,15/9-F-11 B,3400.0,1.0,0.8703855,0.408,0.37205786,0.084,0.10422894
312,14405,15/9-F-11 B,3400.1,1.0,0.8641751,0.395,0.35833976,0.087,0.105886586
313,14406,15/9-F-11 B,3400.2,1.0,0.8618053,0.371,0.3340011,0.08800000000000001,0.10638029
314,14407,15/9-F-11 B,3400.3,1.0,0.8482432,0.361,0.32381788,0.08800000000000001,0.111087896
315,14408,15/9-F-11 B,3400.4,1.0,0.8477856,0.342,0.3043222,0.08800000000000001,0.111563265
316,14409,15/9-F-11 B,3400.5,1.0,0.8495279,0.326,0.28757313,0.08900000000000001,0.1113792
317,14410,15/9-F-11 B,3400.6,1.0,0.85324836,0.329,0.29019335,0.09,0.10986933
318,14411,15/9-F-11 B,3400.7,1.0,0.859615,0.336,0.2972524,0.08900000000000001,0.10800231
319,14412,15/9-F-11 B,3400.8,1.0,0.867604,0.327,0.28791624,0.087,0.104845375
320,14413,15/9-F-11 B,3400.9,1.0,0.86544454,0.324,0.2855591,0.084,0.10443749
321,14414,15/9-F-11 B,3401.0,1.0,0.8566272,0.31,0.2717158,0.08,0.10599993
322,14415,15/9-F-11 B,3401.1,1.0,0.8561765,0.313,0.27364555,0.077,0.10586725
323,14416,15/9-F-11 B,3401.2,1.0,0.85766387,0.313,0.27455503,0.075,0.104999796
324,14417,15/9-F-11 B,3401.3,1.0,0.8528129,0.304,0.26511273,0.076,0.10550758
325,14418,15/9-F-11 B,3401.4,1.0,0.84571666,0.298,0.25937143,0.079,0.10609995
326,14419,15/9-F-11 B,3401.5,1.0,0.834239,0.29100000000000004,0.25287235,0.08,0.10821415
327,14420,15/9-F-11 B,3401.6,1.0,0.8250692,0.285,0.24705318,0.08,0.110479385
328,14421,15/9-F-11 B,3401.7,1.0,0.8138932,0.28800000000000003,0.25061598,0.077,0.11331294
329,14422,15/9-F-11 B,3401.8,1.0,0.8011281,0.28600000000000003,0.2487838,0.073,0.11586843
330,14423,15/9-F-11 B,3401.9,1.0,0.798019,0.279,0.24183556,0.069,0.11606827
331,14424,15/9-F-11 B,3402.0,1.0,0.79827654,0.269,0.23236844,0.063,0.116845995
332,14425,15/9-F-11 B,3402.1,1.0,0.801273,0.275,0.23880342,0.054000000000000006,0.117812954
333,14426,15/9-F-11 B,3402.2,1.0,0.80385894,0.28,0.24262813,0.042,0.117125064
334,14427,15/9-F-11 B,3402.3,1.0,0.81699294,0.266,0.22960576,0.028,0.11132637
335,14428,15/9-F-11 B,3402.4,1.0,0.821126,0.234,0.19984873,0.02,0.108257845
336,14429,15/9-F-11 B,3402.5,1.0,0.82124394,0.233,0.19889966,0.02,0.10763554
337,14430,15/9-F-11 B,3402.6,1.0,0.7937138,0.21,0.17899118,0.022,0.11294888
338,14435,15/9-F-11 B,3403.1,0.831,0.71609026,0.259,0.22415644,0.096,0.13058656
339,14436,15/9-F-11 B,3403.2,0.789,0.70009625,0.253,0.21870461,0.103,0.135217
340,14437,15/9-F-11 B,3403.3,0.7440000000000001,0.68671626,0.255,0.22136259,0.108,0.13843042
341,14438,15/9-F-11 B,3403.4,0.73,0.6744757,0.268,0.23471332,0.11,0.14300579
342,14439,15/9-F-11 B,3403.5,0.7440000000000001,0.66849244,0.274,0.24070281,0.108,0.1457426
343,14440,15/9-F-11 B,3403.6,0.7759999999999999,0.673424,0.271,0.23762077,0.103,0.14410871
344,14441,15/9-F-11 B,3403.7,0.8009999999999999,0.6697625,0.257,0.22385293,0.099,0.14483929
345,14442,15/9-F-11 B,3403.8,0.795,0.67424786,0.261,0.22694647,0.1,0.14264712
346,14443,15/9-F-11 B,3403.9,0.765,0.65932935,0.268,0.23483446,0.104,0.14828593
347,14444,15/9-F-11 B,3404.0,0.7390000000000001,0.6364764,0.262,0.22951946,0.109,0.15680051
348,14445,15/9-F-11 B,3404.1,0.737,0.6297909,0.258,0.22627565,0.113,0.16015919
349,14446,15/9-F-11 B,3404.2,0.76,0.6149461,0.257,0.22509268,0.114,0.16662773
350,14447,15/9-F-11 B,3404.3,0.812,0.61042416,0.263,0.23194048,0.112,0.17013328
351,14448,15/9-F-11 B,3404.4,0.8420000000000001,0.61091626,0.268,0.23661247,0.11,0.17148069
352,14449,15/9-F-11 B,3404.5,0.861,0.5961266,0.267,0.2369385,0.107,0.17614369
353,14450,15/9-F-11 B,3404.6,0.871,0.60079414,0.26,0.22937265,0.106,0.17448148
354,14451,15/9-F-11 B,3404.7,0.866,0.59781003,0.275,0.24441409,0.106,0.17535055
355,14452,15/9-F-11 B,3404.8,0.8640000000000001,0.5888484,0.274,0.2446047,0.108,0.17751218
356,14453,15/9-F-11 B,3404.9,0.855,0.5878996,0.277,0.24775818,0.11,0.17871788
357,14454,15/9-F-11 B,3405.0,0.8240000000000001,0.5833274,0.279,0.25040197,0.114,0.18119611
358,14455,15/9-F-11 B,3405.1,0.795,0.5612774,0.275,0.24663219,0.118,0.1860166
359,14456,15/9-F-11 B,3405.2,0.762,0.564304,0.301,0.2733199,0.122,0.18694519
360,14457,15/9-F-11 B,3405.3,0.731,0.55781484,0.285,0.25773656,0.126,0.18706104
361,14458,15/9-F-11 B,3405.4,0.701,0.5605584,0.259,0.23079231,0.129,0.18279509
362,14459,15/9-F-11 B,3405.5,0.665,0.5651081,0.25,0.22111005,0.132,0.17886955
363,14460,15/9-F-11 B,3405.6,0.647,0.56625944,0.257,0.228237,0.134,0.17818096
364,14461,15/9-F-11 B,3405.7,0.652,0.5628682,0.262,0.23259932,0.132,0.17786676
365,14462,15/9-F-11 B,3405.8,0.665,0.5645551,0.271,0.2423814,0.127,0.1781181
366,14463,15/9-F-11 B,3405.9,0.691,0.5670358,0.27,0.24040338,0.121,0.17752743
367,14464,15/9-F-11 B,3406.0,0.7090000000000001,0.57417226,0.243,0.21213439,0.116,0.17383373
368,14465,15/9-F-11 B,3406.1,0.6609999999999999,0.5642991,0.234,0.20402467,0.116,0.17444482
369,14466,15/9-F-11 B,3406.2,0.628,0.54060227,0.235,0.20631042,0.119,0.1788521
370,14467,15/9-F-11 B,3406.3,0.624,0.5404521,0.235,0.20632803,0.121,0.18012881
371,14468,15/9-F-11 B,3406.4,0.622,0.5210451,0.238,0.2106153,0.122,0.1864336
372,14473,15/9-F-11 B,3406.9,0.722,0.5436847,0.226,0.19735254,0.111,0.17938364
373,14475,15/9-F-11 B,3407.1,0.741,0.56956255,0.222,0.1917203,0.106,0.16901208
374,14476,15/9-F-11 B,3407.2,0.767,0.5876919,0.212,0.18197657,0.108,0.16188304
375,14477,15/9-F-11 B,3407.3,0.7340000000000001,0.604352,0.222,0.19075467,0.111,0.15634058
376,14478,15/9-F-11 B,3407.4,0.722,0.6001215,0.223,0.19242635,0.114,0.1568309
377,14479,15/9-F-11 B,3407.5,0.743,0.60050863,0.212,0.18196547,0.112,0.1561359
378,14480,15/9-F-11 B,3407.6,0.8109999999999999,0.6001631,0.204,0.17510799,0.102,0.15579471
379,14481,15/9-F-11 B,3407.7,0.949,0.61271864,0.197,0.1688407,0.087,0.15126136
380,14482,15/9-F-11 B,3407.8,1.0,0.6252808,0.191,0.1635032,0.07400000000000001,0.14796595
381,14483,15/9-F-11 B,3407.9,1.0,0.628238,0.185,0.15862331,0.068,0.14591415
382,14484,15/9-F-11 B,3408.0,1.0,0.62952703,0.196,0.16781004,0.073,0.14588116
383,14485,15/9-F-11 B,3408.1,0.964,0.6081949,0.2,0.17115569,0.084,0.14785415
384,14486,15/9-F-11 B,3408.2,0.812,0.6024101,0.217,0.18600214,0.097,0.14965692
385,14487,15/9-F-11 B,3408.3,0.7190000000000001,0.5823382,0.226,0.19435957,0.108,0.15329221
386,14488,15/9-F-11 B,3408.4,0.648,0.58726215,0.225,0.19368362,0.117,0.14977856
387,14489,15/9-F-11 B,3408.5,0.595,0.5607624,0.223,0.19201857,0.124,0.15657493
388,14490,15/9-F-11 B,3408.6,0.561,0.54799587,0.223,0.19281901,0.13,0.15837711
389,14501,15/9-F-11 B,3409.7,0.611,0.5813775,0.193,0.16429369,0.099,0.12710857
390,14502,15/9-F-11 B,3409.8,0.6509999999999999,0.5907079,0.184,0.15618539,0.093,0.124257
391,14504,15/9-F-11 B,3410.0,0.7490000000000001,0.6136765,0.189,0.15996584,0.081,0.116852775
392,14505,15/9-F-11 B,3410.1,0.7959999999999999,0.6234464,0.18600000000000005,0.15728772,0.076,0.1140291
393,14506,15/9-F-11 B,3410.2,0.8440000000000001,0.6145924,0.177,0.14981827,0.07200000000000001,0.118072174
394,14507,15/9-F-11 B,3410.3,0.873,0.61977994,0.182,0.15342185,0.069,0.11636312
395,14508,15/9-F-11 B,3410.4,0.8809999999999999,0.6249285,0.18600000000000005,0.15762667,0.068,0.11374177
396,14509,15/9-F-11 B,3410.5,0.858,0.6173831,0.183,0.15444966,0.069,0.115665615
397,14510,15/9-F-11 B,3410.6,0.8140000000000001,0.6250092,0.189,0.15979493,0.07200000000000001,0.112715214
398,14511,15/9-F-11 B,3410.7,0.763,0.6049246,0.198,0.16800228,0.077,0.12009748
399,14512,15/9-F-11 B,3410.8,0.728,0.6040643,0.206,0.17550686,0.08,0.121196344
400,14514,15/9-F-11 B,3411.0,0.735,0.6032711,0.18600000000000005,0.15781713,0.079,0.1205593
401,14515,15/9-F-11 B,3411.1,0.764,0.622506,0.199,0.16829635,0.076,0.1145444
402,14516,15/9-F-11 B,3411.2,0.799,0.6381503,0.197,0.16692746,0.075,0.11055825
403,14517,15/9-F-11 B,3411.3,0.804,0.64407754,0.194,0.16439983,0.07400000000000001,0.10876577
404,14518,15/9-F-11 B,3411.4,0.821,0.6450126,0.195,0.16488189,0.07400000000000001,0.10946587
405,14519,15/9-F-11 B,3411.5,0.823,0.64994305,0.205,0.173864,0.073,0.10798714
406,14520,15/9-F-11 B,3411.6,0.858,0.6528601,0.203,0.17171377,0.071,0.10819854
407,14521,15/9-F-11 B,3411.7,0.915,0.66503686,0.192,0.16191119,0.069,0.10482503
408,14522,15/9-F-11 B,3411.8,0.977,0.6819285,0.189,0.15897179,0.067,0.10222831
409,14523,15/9-F-11 B,3411.9,1.0,0.68962103,0.187,0.15752473,0.065,0.10130319
410,14524,15/9-F-11 B,3412.0,1.0,0.7007935,0.18600000000000005,0.15597965,0.065,0.09756786
411,14525,15/9-F-11 B,3412.1,1.0,0.7146517,0.197,0.16559394,0.063,0.093445405
412,14526,15/9-F-11 B,3412.2,1.0,0.7181802,0.191,0.16024216,0.062,0.09132002
413,14527,15/9-F-11 B,3412.3,1.0,0.73139954,0.194,0.1632302,0.063,0.088034585
414,14528,15/9-F-11 B,3412.4,0.987,0.734057,0.207,0.17447226,0.064,0.086296424
415,14529,15/9-F-11 B,3412.5,0.923,0.71741223,0.205,0.1728061,0.065,0.08905882
416,14530,15/9-F-11 B,3412.6,0.947,0.7121059,0.21600000000000005,0.18296114,0.062,0.09096047
417,14531,15/9-F-11 B,3412.7,1.0,0.72976553,0.224,0.18953808,0.055,0.08558367
418,14532,15/9-F-11 B,3412.8,1.0,0.7390721,0.21,0.17711098,0.046,0.08251038
419,14533,15/9-F-11 B,3412.9,1.0,0.75254154,0.211,0.17717807,0.039,0.0792602
420,14534,15/9-F-11 B,3413.0,1.0,0.7647619,0.204,0.1709504,0.033,0.075928226
421,14535,15/9-F-11 B,3413.1,1.0,0.78430605,0.203,0.17010571,0.027000000000000003,0.07149319
422,14536,15/9-F-11 B,3413.2,1.0,0.81186736,0.21,0.17590174,0.02,0.06430186
423,14537,15/9-F-11 B,3413.3,1.0,0.83839715,0.215,0.17989534,0.02,0.05701171
424,14538,15/9-F-11 B,3413.4,1.0,0.8647206,0.217,0.18146855,0.02,0.051656187
425,14539,15/9-F-11 B,3413.5,1.0,0.87688863,0.205,0.1714596,0.02,0.048725158
426,14540,15/9-F-11 B,3413.6,1.0,0.8983333,0.215,0.17902745,0.02,0.042793065
427,14544,15/9-F-11 B,3414.0,1.0,0.9291632,0.211,0.17747469,0.02,0.03802912
428,14545,15/9-F-11 B,3414.1,1.0,0.9392493,0.214,0.1794347,0.02,0.038205698
429,14546,15/9-F-11 B,3414.2,1.0,0.9471406,0.219,0.18383323,0.02,0.03865747
430,14547,15/9-F-11 B,3414.3,1.0,0.9525614,0.228,0.19114694,0.02,0.03982623
431,14548,15/9-F-11 B,3414.4,1.0,0.95282793,0.249,0.21050283,0.02,0.0430492
432,14549,15/9-F-11 B,3414.5,1.0,0.9347409,0.265,0.2255874,0.02,0.051026046
433,14550,15/9-F-11 B,3414.6,1.0,0.9275274,0.279,0.23801908,0.02,0.055838525
434,14551,15/9-F-11 B,3414.7,1.0,0.9050445,0.306,0.26372635,0.02,0.06570922
435,14552,15/9-F-11 B,3414.8,1.0,0.8977945,0.37,0.32797396,0.02,0.06857991
436,14553,15/9-F-11 B,3414.9,1.0,0.8944223,0.446,0.4081051,0.023,0.0689355
437,14554,15/9-F-11 B,3415.0,1.0,0.8962804,0.496,0.46019903,0.031,0.07053174
438,14555,15/9-F-11 B,3415.1,1.0,0.88738334,0.509,0.47503784,0.037000000000000005,0.07725802
439,14556,15/9-F-11 B,3415.2,1.0,0.89492095,0.5429999999999999,0.5096152,0.04,0.08001386
440,14557,15/9-F-11 B,3415.3,1.0,0.9040308,0.5820000000000001,0.55027455,0.041,0.0840064
441,14558,15/9-F-11 B,3415.4,1.0,0.91657454,0.622,0.59125805,0.042,0.08599748
442,14559,15/9-F-11 B,3415.5,1.0,0.91624403,0.635,0.6041888,0.043,0.0890473
443,14560,15/9-F-11 B,3415.6,1.0,0.9249042,0.654,0.62409335,0.043,0.09040153
444,14561,15/9-F-11 B,3415.7,1.0,0.9359821,0.67,0.6401775,0.041,0.090316
445,14562,15/9-F-11 B,3415.8,1.0,0.95963895,0.695,0.66520065,0.035,0.08755942
446,14564,15/9-F-11 B,3416.0,1.0,0.9919753,0.7120000000000001,0.68151015,0.02,0.08270423
447,14572,15/9-F-11 B,3416.8,1.0,0.99241006,0.705,0.67481923,0.024,0.08174233
448,14573,15/9-F-11 B,3416.9,1.0,0.983701,0.696,0.66536725,0.027000000000000003,0.08286415
449,14574,15/9-F-11 B,3417.0,1.0,0.9858365,0.7,0.6695284,0.029,0.08223912
450,14575,15/9-F-11 B,3417.1,1.0,1.00388,0.726,0.69575393,0.032,0.0791872
451,14576,15/9-F-11 B,3417.2,1.0,1.0194905,0.748,0.7185952,0.036000000000000004,0.077036425
452,14577,15/9-F-11 B,3417.3,1.0,1.0241364,0.7609999999999999,0.73135036,0.041,0.07656364
453,14578,15/9-F-11 B,3417.4,1.0,1.0288938,0.773,0.74345523,0.043,0.07598977
454,14579,15/9-F-11 B,3417.5,1.0,1.0008171,0.738,0.7154553,0.044,0.080496565
455,14580,15/9-F-11 B,3417.6,1.0,0.9634167,0.7040000000000001,0.6745799,0.044,0.086389065
456,14581,15/9-F-11 B,3417.7,1.0,0.9629581,0.703,0.6735939,0.045,0.08626926
457,14582,15/9-F-11 B,3417.8,1.0,0.9650409,0.701,0.6716314,0.045,0.084723815
458,14583,15/9-F-11 B,3417.9,1.0,0.96954715,0.705,0.67592853,0.046,0.083779275
459,14584,15/9-F-11 B,3418.0,1.0,0.9799024,0.7190000000000001,0.689644,0.048,0.08170028
460,14585,15/9-F-11 B,3418.1,1.0,0.9775456,0.725,0.6954791,0.053,0.082773566
461,14586,15/9-F-11 B,3418.2,1.0,0.99085987,0.742,0.71322733,0.058,0.08058177
462,14587,15/9-F-11 B,3418.3,1.0,0.98297215,0.737,0.7085179,0.061,0.08194512
463,14588,15/9-F-11 B,3418.4,1.0,0.9517276,0.703,0.67400926,0.062,0.08708243
464,14589,15/9-F-11 B,3418.5,1.0,0.9502524,0.7,0.67120516,0.063,0.08699122
465,14590,15/9-F-11 B,3418.6,1.0,0.95045006,0.7,0.6715202,0.063,0.08707394
466,14591,15/9-F-11 B,3418.7,1.0,0.9418298,0.693,0.6644518,0.064,0.089047566
467,14592,15/9-F-11 B,3418.8,1.0,0.956288,0.711,0.68201774,0.065,0.08686936
468,14593,15/9-F-11 B,3418.9,1.0,0.9743948,0.728,0.69941074,0.064,0.08409332
469,14594,15/9-F-11 B,3419.0,1.0,0.99333143,0.7440000000000001,0.715619,0.063,0.0805375
470,14595,15/9-F-11 B,3419.1,1.0,1.0069696,0.754,0.7252106,0.062,0.078214064
471,14596,15/9-F-11 B,3419.2,1.0,1.0100286,0.755,0.72612715,0.06,0.0775798
472,14597,15/9-F-11 B,3419.3,1.0,1.01072,0.752,0.7222818,0.059,0.077233315
473,14598,15/9-F-11 B,3419.4,1.0,0.9929327,0.7290000000000001,0.7001172,0.059,0.0795853
474,14599,15/9-F-11 B,3419.5,1.0,0.98515224,0.718,0.6884054,0.06,0.08048548
475,14600,15/9-F-11 B,3419.6,1.0,0.9857793,0.721,0.691828,0.061,0.08065899
476,14601,15/9-F-11 B,3419.7,1.0,0.98365223,0.722,0.69259703,0.062,0.081614986
477,14602,15/9-F-11 B,3419.8,1.0,0.9798105,0.721,0.69181967,0.064,0.082636684
478,14603,15/9-F-11 B,3419.9,1.0,0.9706212,0.713,0.6836899,0.065,0.08443433
479,14604,15/9-F-11 B,3420.0,1.0,0.9464599,0.688,0.65851134,0.064,0.088713124
480,14605,15/9-F-11 B,3420.1,1.0,0.9505569,0.693,0.6642186,0.064,0.08837025
481,14606,15/9-F-11 B,3420.2,1.0,0.96697235,0.711,0.6825289,0.064,0.085773245
482,14607,15/9-F-11 B,3420.3,1.0,0.9661703,0.7120000000000001,0.6830916,0.063,0.08631852
483,14608,15/9-F-11 B,3420.4,1.0,1.0027158,0.7509999999999999,0.72170603,0.062,0.08051503
484,14609,15/9-F-11 B,3420.5,1.0,1.0238602,0.774,0.7450025,0.061,0.077089936
485,14610,15/9-F-11 B,3420.6,1.0,1.0145564,0.768,0.73904395,0.063,0.07951158
486,14611,15/9-F-11 B,3420.7,1.0,0.98293436,0.738,0.7098768,0.068,0.08575857
487,14612,15/9-F-11 B,3420.8,1.0,0.9660311,0.723,0.6949314,0.073,0.08881803
488,14613,15/9-F-11 B,3420.9,1.0,0.9520745,0.708,0.6795428,0.076,0.09115118
489,14614,15/9-F-11 B,3421.0,1.0,0.94624245,0.703,0.6746431,0.077,0.092518345
490,14615,15/9-F-11 B,3421.1,1.0,0.93355453,0.6890000000000001,0.6613112,0.078,0.0950941
491,14616,15/9-F-11 B,3421.2,1.0,0.933341,0.688,0.6596636,0.077,0.09534781
492,14617,15/9-F-11 B,3421.3,1.0,0.9630246,0.7170000000000001,0.6888878,0.076,0.08973156
493,14618,15/9-F-11 B,3421.4,1.0,0.97642314,0.728,0.6991455,0.076,0.087337464
494,14619,15/9-F-11 B,3421.5,1.0,0.97615576,0.726,0.6976574,0.077,0.08749579
495,14620,15/9-F-11 B,3421.6,1.0,0.9619101,0.7120000000000001,0.68377393,0.078,0.0904579
496,14621,15/9-F-11 B,3421.7,1.0,0.94449353,0.698,0.669802,0.081,0.09430875
497,14622,15/9-F-11 B,3421.8,1.0,0.96015143,0.7190000000000001,0.690697,0.083,0.09235425
498,14623,15/9-F-11 B,3421.9,1.0,0.9411559,0.698,0.6705687,0.085,0.09647639
499,14624,15/9-F-11 B,3422.0,1.0,0.9657335,0.723,0.6947631,0.085,0.09198131
500,14625,15/9-F-11 B,3422.1,1.0,0.9697727,0.722,0.6937905,0.084,0.090966
501,14626,15/9-F-11 B,3422.2,1.0,0.9746295,0.725,0.6969255,0.085,0.09048836
502,14627,15/9-F-11 B,3422.3,1.0,0.98091996,0.736,0.7080746,0.087,0.0902843
503,14628,15/9-F-11 B,3422.4,1.0,0.9723773,0.733,0.7049471,0.091,0.09251098
504,14629,15/9-F-11 B,3422.5,1.0,0.94926536,0.71,0.68224174,0.094,0.09657356
505,14630,15/9-F-11 B,3422.6,1.0,0.9563352,0.7120000000000001,0.6844062,0.094,0.09464632
506,14631,15/9-F-11 B,3422.7,1.0,0.95815396,0.705,0.67724746,0.091,0.09350319
507,14632,15/9-F-11 B,3422.8,1.0,0.9614321,0.703,0.6742837,0.085,0.09293321
508,14633,15/9-F-11 B,3422.9,1.0,0.9749639,0.718,0.68955,0.081,0.091001555
509,14634,15/9-F-11 B,3423.0,1.0,0.9594935,0.7040000000000001,0.6757107,0.079,0.09434442
510,14635,15/9-F-11 B,3423.1,1.0,0.9587283,0.705,0.6769912,0.08,0.09451491
511,14636,15/9-F-11 B,3423.2,1.0,0.9526726,0.7,0.6716848,0.083,0.09592615
512,14637,15/9-F-11 B,3423.3,1.0,0.9534975,0.703,0.6748451,0.085,0.09648423
513,14638,15/9-F-11 B,3423.4,1.0,0.95729613,0.71,0.68229276,0.084,0.09632583
514,14639,15/9-F-11 B,3423.5,1.0,0.98450804,0.737,0.70893323,0.077,0.092044115
515,14640,15/9-F-11 B,3423.6,1.0,1.0113436,0.7559999999999999,0.7280676,0.066,0.08684492
516,14641,15/9-F-11 B,3423.7,1.0,1.0198863,0.754,0.72485346,0.055,0.08451243
517,14642,15/9-F-11 B,3423.8,1.0,1.0203406,0.7490000000000001,0.71951586,0.049,0.08345522
518,14643,15/9-F-11 B,3423.9,1.0,1.0294147,0.757,0.72831744,0.051,0.08171581
519,14644,15/9-F-11 B,3424.0,1.0,1.0127566,0.74,0.7112888,0.059,0.08432099
520,14645,15/9-F-11 B,3424.1,1.0,0.99507284,0.723,0.694118,0.069,0.086846724
521,14646,15/9-F-11 B,3424.2,1.0,0.983654,0.7120000000000001,0.68341243,0.077,0.08878183
522,14647,15/9-F-11 B,3424.3,1.0,0.9777756,0.7090000000000001,0.6800379,0.08,0.090158015
523,14648,15/9-F-11 B,3424.4,1.0,0.9709735,0.706,0.6775502,0.08199999999999999,0.09231134
524,14649,15/9-F-11 B,3424.5,1.0,0.96300805,0.703,0.675294,0.083,0.09505418
525,14650,15/9-F-11 B,3424.6,1.0,0.9624784,0.701,0.6728139,0.08199999999999999,0.09564604
526,14651,15/9-F-11 B,3424.7,1.0,0.9718802,0.71,0.68132573,0.077,0.094230086
527,14652,15/9-F-11 B,3424.8,1.0,0.9652617,0.6970000000000001,0.66843516,0.07,0.094506204
528,14653,15/9-F-11 B,3424.9,1.0,0.9637244,0.6890000000000001,0.66036505,0.066,0.09471965
529,14654,15/9-F-11 B,3425.0,1.0,0.97104955,0.6970000000000001,0.6681843,0.065,0.09387952
530,14655,15/9-F-11 B,3425.1,1.0,0.9812949,0.708,0.67950517,0.066,0.092270985
531,14656,15/9-F-11 B,3425.2,1.0,0.99112403,0.7170000000000001,0.68858856,0.064,0.09013055
532,14657,15/9-F-11 B,3425.3,1.0,0.98805225,0.7040000000000001,0.6751059,0.059,0.090268
533,14658,15/9-F-11 B,3425.4,1.0,0.99771905,0.706,0.6764054,0.053,0.08753739
534,14659,15/9-F-11 B,3425.5,1.0,1.0019132,0.708,0.6786311,0.052000000000000005,0.08693884
535,14660,15/9-F-11 B,3425.6,1.0,0.9997122,0.7040000000000001,0.6746321,0.055,0.08728461
536,14661,15/9-F-11 B,3425.7,1.0,0.9819225,0.6940000000000001,0.66465455,0.061,0.09133768
537,14662,15/9-F-11 B,3425.8,1.0,0.9912981,0.711,0.681454,0.066,0.090109885
538,14663,15/9-F-11 B,3425.9,1.0,1.0007409,0.721,0.6916275,0.068,0.08778365
539,14664,15/9-F-11 B,3426.0,1.0,0.9932889,0.71,0.68060046,0.066,0.08865568
540,14665,15/9-F-11 B,3426.1,1.0,0.9780445,0.688,0.65900964,0.064,0.090822294
