,wellName,MD,CALI,GR,RHOB,NPHI,RACEHM_l10,RACELM_l10,RPCEHM_l10,RPCELM_l10
3738,15/9-F-1 B,3393.7,8.7227,50.6976,2.4737,0.168,0.1270399734550816,0.13694241277536745,0.14044518834787473,0.14238946611883616
6016,15/9-F-1 C,3421.4,8.6383,46.1256,2.648,0.1819,-0.07525564752005146,0.01190861334915414,0.20460828932703556,-0.0010870956412141377
4024,15/9-F-1 B,3422.3,8.7231,56.8597,2.4833,0.1592,0.14813973650121978,0.12804367382645734,0.18689985656788766,0.17309881776622832
8090,15/9-F-1 C,3628.8,8.5243,13.5699,2.2283,0.1903,0.2694428910712359,0.4190631244925481,0.14921911265537988,0.23724203998423
14525,15/9-F-11 B,3412.1,8.625,27.624000000000002,2.555,0.133,0.6637951222194076,0.47697646575952707,0.7024305364455253,0.6363875858131566
9857,15/9-F-1 C,3805.5,8.5569,43.108999999999995,2.3418,0.1766,0.9335379019717046,0.960960450242191,0.9390897377033386,0.9426131618648776
8378,15/9-F-1 C,3657.6,8.5243,39.2751,2.2379,0.2208,0.6220792567541132,0.6089750715099117,0.9211972937212315,0.7469142985808922
10082,15/9-F-1 C,3828.0,8.5244,40.2392,2.2634,0.1947,0.8997822128126259,0.7752462597402364,1.2187717559604923,1.0066029410980435
20468,15/9-F-11 B,4006.4,8.625,19.352999999999998,2.352,0.177,1.598998305786361,1.3310019048442048,1.7250045449197569,1.6085581231168984
6122,15/9-F-1 C,3432.0,8.7358,55.7026,2.3774,0.2227,0.10263948369129999,0.1005428500124647,0.13618132696060076,0.11008442288692354
25701,15/9-F-11 B,4529.7,8.625,25.842,2.193,0.205,1.1923722835985118,1.109949580230588,1.3142465352884218,1.2323352770856544
27486,15/9-F-11 B,4708.2,8.672,23.1,2.386,0.125,-0.010995384301463193,-0.034798298974087975,0.027757204690553393,0.01577875638904093
21888,15/9-F-11 B,4148.4,8.672,19.178,2.253,0.161,0.4426365257822318,0.42160392686983106,0.5195655008805091,0.45514952117982793
2563,15/9-F-1 B,3276.2,8.6637,34.6655,2.4645,0.1864,0.2974540996190723,0.2889419338528784,-0.1110907407364687,0.10988214319910125
5747,15/9-F-1 C,3394.5,8.5242,34.2946,2.2102,0.2437,-0.20432849405397824,-0.18362611124763795,-0.17340694606595192,-0.2011422682525144
27686,15/9-F-11 B,4728.2,8.668,46.318000000000005,2.255,0.23600000000000002,-0.4089353929735008,-0.40230481407448765,-0.4294570601181024,-0.4509967379742122
4583,15/9-F-1 C,3278.1,8.5243,27.4227,2.2969,0.1589,0.0787105053282762,0.11467769101087787,-0.018090829909207715,0.04481404752863817
2568,15/9-F-1 B,3276.7,8.6637,37.7544,2.3761,0.1759,0.024690862355430793,0.11354227995396385,0.09624938318961143,0.053040008642746495
26178,15/9-F-11 B,4577.4,8.641,11.26,2.278,0.162,0.8167051836665153,0.5945030438200892,1.1098821431991013,0.8785792380622192
1009,15/9-F-1 A,3531.9,8.6718,33.8488,2.6183,0.0763,0.3233346185990498,0.22911845532895206,0.6492277325121585,0.4253711664389413
1344,15/9-F-1 A,3565.4,8.6719,41.7033,2.5007,0.1408,-0.1857524042680798,-0.14026143380285305,-0.18164212204164523,-0.188357978546849
5509,15/9-F-1 C,3370.7,8.5569,53.5531,2.5693,0.1513,0.42319670574060425,0.24792419076630798,0.6143065113130336,0.4548753357449462
9917,15/9-F-1 C,3811.5,8.5243,45.3687,2.3028,0.1999,0.7765922335805384,0.8083797948823842,0.7783176980346113,0.77342072329061
26806,15/9-F-11 B,4640.2,8.672,31.805,2.505,0.14800000000000002,0.5963771439975991,0.5310955468700279,0.8092903011763157,0.6386888866901235
23876,15/9-F-11 B,4347.2,8.684,36.650999999999996,2.505,0.16699999999999998,0.8745397970710103,0.8718063061171777,1.0953088613853812,0.9167170775988125
15612,15/9-F-11 B,3520.8,8.625,50.78,2.369,0.193,1.5300331226551465,1.4827735700747364,1.1661932151700674,1.2694662433756858
24407,15/9-F-11 B,4400.3,8.76,39.56,2.556,0.225,0.2844307338445195,0.2124539610402758,0.296884475538547,0.2521245525056442
26998,15/9-F-11 B,4659.4,8.672,11.725999999999999,2.267,0.153,0.6078837443569899,0.6579158413596256,0.4640422054388108,0.5412046906832584
11122,15/9-F-1 C,3932.0,8.5569,22.6442,2.2157,0.2032,0.8356652104902341,0.683893177775245,1.041132030264793,0.9106777547427053
27525,15/9-F-11 B,4712.1,8.69,41.86,2.406,0.20800000000000002,-0.31605286924848786,-0.29413628771608075,-0.4145392704914993,-0.38090666937325723
14522,15/9-F-11 B,3411.8,8.641,26.706999999999997,2.55,0.14300000000000002,0.6583930262791239,0.48713837547718647,0.7134065321676909,0.6516656039229355
23105,15/9-F-11 B,4270.1,8.672,23.951999999999998,2.1919999999999997,0.166,1.2628780546823053,1.0572095125077903,1.5716389664871595,1.383456296524753
21693,15/9-F-11 B,4128.9,8.672,12.185,2.335,0.193,0.3706980925755769,0.35679046035171597,0.4906606533561368,0.3825573219087859
14607,15/9-F-11 B,3420.3,8.609,86.876,2.555,0.26899999999999996,0.325720858019412,0.3232521001716871,0.42910600833269663,0.34498141392725795
15730,15/9-F-11 B,3532.6,8.578,25.246,2.193,0.233,0.1643528557844371,0.395675785269936,0.05307844348341968,0.13481437032046015
14413,15/9-F-11 B,3400.9,8.625,42.318000000000005,2.521,0.182,0.24551266781414982,0.28824922557198607,0.3666097103924296,0.27184160653649897
3193,15/9-F-1 B,3339.2,8.6973,43.8162,2.5207,0.1385,0.13589557556401918,0.14739803934765466,0.15803061259034037,0.15283850989221864
6163,15/9-F-1 C,3436.1,8.6384,54.5072,2.3727,0.2425,-0.14764201633217292,-0.09701860020249718,-0.1483136845575725,-0.15907879980122822
1250,15/9-F-1 A,3556.0,8.6875,38.2781,2.5387,0.0878,0.2719344938177649,0.18301346308192945,0.4506185634517257,0.33895425237760735
20787,15/9-F-11 B,4038.3,8.625,26.436999999999998,2.123,0.203,1.1761781092673302,1.169556882432185,1.5158473615334396,1.322570724231276
11224,15/9-F-1 C,3942.2,8.5569,19.0325,2.2287,0.1781,1.080157310970184,0.6730393481166446,1.3257188065526777,1.1113969493456064
8001,15/9-F-1 C,3619.9,8.5243,8.9823,2.1666,0.1662,1.5771308867723655,1.125071176229265,1.8073712911871893,1.6544701450875747
8443,15/9-F-1 C,3664.1,8.5244,47.021,2.2964,0.2048,0.7146147243883905,0.6477935950352384,0.6398747900497173,0.6497339146395933
6723,15/9-F-1 C,3492.1,8.5243,24.1266,2.2082,0.1771,0.5440556357592405,0.4308487395129155,0.6360463565675682,0.5556626516643521
3898,15/9-F-1 B,3409.7,8.6976,63.4201,2.4918,0.16699999999999998,0.19401454637469784,0.19656303514805157,0.19184209461910562,0.2032233252909054
24908,15/9-F-11 B,4450.4,8.719,37.792,2.7319999999999998,0.267,0.13703745478951265,0.14860265480609344,0.256717745977487,0.15986784709256668
1529,15/9-F-1 A,3583.9,8.6251,41.3161,2.4378,0.16899999999999998,-0.0027884171674950114,0.006209240537657457,-0.11582793047608723,-0.04291974034210012
7952,15/9-F-1 C,3615.0,8.5243,10.0566,2.1959999999999997,0.1487,1.5455000933549816,1.0802945071431473,1.8205712079332843,1.6462125161365626
10653,15/9-F-1 C,3885.1,8.5569,56.9192,2.3947,0.2387,0.22793809736941698,0.23065324717922156,0.4132997640812518,0.2719809300094053
6659,15/9-F-1 C,3485.7,8.5243,36.2255,2.1718,0.2045,0.6495003654268198,0.5381211079379509,0.8379859387152332,0.7451216553644784
16182,15/9-F-11 B,3577.8,8.578,37.14,2.365,0.168,0.8189513116401728,0.636287252098513,1.1873796932392169,0.926702494182645
11541,15/9-F-1 C,3973.9,8.5569,16.041,2.2527,0.1639,0.977183830529139,0.8225799405244039,1.249763184444273,1.088299140098266
14014,15/9-F-11 B,3361.0,8.578,90.81,2.5669999999999997,0.28300000000000003,0.27184160653649897,0.28330122870354957,0.2727695865517595,0.24870873560091783
16419,15/9-F-11 B,3601.5,8.625,52.50899999999999,2.374,0.19899999999999998,0.7797407511767406,0.6897526961391566,0.8989444668665094,0.8011291875797041
16373,15/9-F-11 B,3596.9,8.625,45.781000000000006,2.221,0.21100000000000002,0.8262044234992527,0.6642658001476751,1.0539998606930654,0.8849651982007326
143,15/9-F-1 A,3445.3,8.5778,27.7977,2.2744,0.2478,-0.4810914263085858,-0.3361107013773386,-0.3056580896358188,-0.30557030904291693
1656,15/9-F-1 A,3596.6,8.7031,53.3045,2.4113,0.1761,-0.03663723389626381,0.05122972349316332,-0.08719360733870765,-0.03095703269418672
1465,15/9-F-1 A,3577.5,8.625,44.965,2.3986,0.177,-0.016148281008528227,-0.016148281008528227,-0.32633412375429816,-0.18177410638604458
13602,15/9-F-11 A,3689.9,8.625,30.302,2.215,0.196,0.6239725120169963,0.6124659639531422,0.7273785694514888,0.6720978579357175
25361,15/9-F-11 B,4495.7,8.672,26.468000000000004,2.323,0.162,1.2104255416310867,1.0756199459287756,1.2384224958854797,1.2133849249163877
4714,15/9-F-1 C,3291.2,8.5569,57.1396,2.5446,0.1731,0.5946687312953245,0.10150649613992754,1.4282255326496607,0.676291129348288
26734,15/9-F-11 B,4633.0,8.625,31.044,2.28,0.207,0.691435152144062,0.6951312977040259,0.7006171956820569,0.6900187807886953
23475,15/9-F-11 B,4307.1,8.625,30.433000000000003,2.19,0.19699999999999998,0.8943160626844384,0.8613551601932601,1.2753804675274338,0.9869507878585166
19268,15/9-F-11 B,3886.4,8.781,34.846,2.492,0.213,0.4511721575125398,0.41346741298582484,0.3904051564800809,0.3958503760187811
6921,15/9-F-1 C,3511.9,8.5243,35.1948,2.2891,0.1904,1.029497409972225,0.9800624861809042,1.0865484586195202,1.071874646320322
9542,15/9-F-1 C,3774.0,8.5406,30.1671,2.2223,0.1814,1.036209566879736,1.0874939219116446,1.3166642423851758,1.208892616176848
6113,15/9-F-1 C,3431.1,8.6383,54.2809,2.375,0.2195,0.14220169016351333,0.09635375999329507,0.4648321978499683,0.24375714102992993
22398,15/9-F-11 B,4199.4,8.672,25.166,2.122,0.203,1.47460957421471,1.1537539064551872,1.6082371209721695,1.5181057745296183
16680,15/9-F-11 B,3627.6,8.625,51.788000000000004,2.5269999999999997,0.158,0.9785000693114593,0.5875987297212449,1.9202851126057097,1.0588054866759067
22275,15/9-F-11 B,4187.1,8.641,26.22,2.3040000000000003,0.157,0.8532721631354299,0.866582677063549,0.8797837800904158,0.8637391073452172
21341,15/9-F-11 B,4093.7,8.703,50.726000000000006,2.431,0.19,0.937568038600383,1.0460657302306877,0.6778805815115905,0.8030472104911286
11704,15/9-F-1 C,3990.2,8.5243,21.6701,2.3301,0.1636,0.9522886210828276,0.8561486382470365,0.9446356353109548,0.9628710655339151
6111,15/9-F-1 C,3430.9,8.6382,55.1045,2.3611,0.2201,0.1811286997472952,0.10836203495517166,0.32839999237242395,0.21420782965444923
3704,15/9-F-1 B,3390.3,8.6973,57.369,2.4799,0.1727,0.17158020193206341,0.14217038627609552,0.11233683574531729,0.14413813766358796
24491,15/9-F-11 B,4408.7,8.75,33.732,2.5340000000000003,0.22,0.09621458534640519,0.10346162209470482,0.09201847075279702,0.09025805293131627
9612,15/9-F-1 C,3781.0,8.5243,31.0759,2.2617,0.1842,0.9031171295488665,0.9173636973931788,0.8687443322666389,0.8807850193354931
9510,15/9-F-1 C,3770.8,8.5243,23.8138,2.2142,0.1664,1.1584016974663167,1.2023575186005455,1.2547776100746129,1.2529306632778883
10741,15/9-F-1 C,3893.9,8.5569,44.044,2.2722,0.2326,0.24094841603303793,0.2897004101287091,0.2941574807696913,0.22486959457325706
16059,15/9-F-11 B,3565.5,8.625,58.075,2.38,0.2,0.617419851537956,0.6175245348862923,0.7110476038670339,0.6591552809406298
19500,15/9-F-11 B,3909.6,8.672,15.144,2.218,0.16899999999999998,1.746501944693773,1.3840306652405143,1.7695840837481718,1.7118325270120478
3437,15/9-F-1 B,3363.6,8.6633,39.0188,2.2947,0.2321,-0.2346295197083515,-0.19456711186786005,-0.18197215814074383,-0.2028017301610411
4728,15/9-F-1 C,3292.6,8.6628,62.5356,2.3723,0.2367,0.004020273253241628,0.01456253812761006,0.09296613759436453,0.038381691467695725
2427,15/9-F-1 B,3262.6,8.6385,57.0313,2.3407,0.2138,0.07914505333274881,0.11627558758054428,-0.03109696969617186,0.02877452650008822
26416,15/9-F-11 B,4601.2,8.625,22.629,2.325,0.166,0.6536947953150818,0.6249007052155031,0.7811807209372617,0.6852041344710146
5514,15/9-F-1 C,3371.2,8.5569,45.0944,2.5596,0.1465,0.46221825264624067,0.23325000954110023,0.7996713144976764,0.5124175486008399
2523,15/9-F-1 B,3272.2,8.6132,17.1089,2.2517,0.1571,0.7360058600420957,0.7542412781022039,0.7939858430393986,0.7802596904760223
22745,15/9-F-11 B,4234.1,8.672,26.066999999999997,2.197,0.196,1.3555664483189325,1.03678853310772,1.5163105666745333,1.3909880666159018
5504,15/9-F-1 C,3370.2,8.6057,57.1807,2.5697,0.1437,0.47564213755470053,0.25324105377265027,0.7163623233602032,0.5015658718510118
20754,15/9-F-11 B,4035.0,8.672,27.49,2.137,0.2,1.2083069623536629,1.1571241955048694,1.6097224378652382,1.3360192119516658
10517,15/9-F-1 C,3871.5,8.5569,44.9159,2.2262,0.2363,0.44825788419646867,0.4258112719811889,0.4442478357960752,0.4214887577606257
14230,15/9-F-11 B,3382.6,8.625,87.176,2.57,0.243,0.34927752746795526,0.30319605742048883,0.5624118329497274,0.3872118003137306
11521,15/9-F-1 C,3971.9,8.5569,25.0156,2.3985,0.1772,1.0313438202620875,0.8537711963124194,1.2472193445175666,1.130201851619518
2124,15/9-F-1 B,3232.3,8.6637,97.7711,2.5547,0.2406,0.12182237675218494,0.13519627960660124,0.1729530275463547,0.14634512865046825
21572,15/9-F-11 B,4116.8,8.672,16.337,2.2680000000000002,0.183,0.8525409857697989,0.672836454171397,0.8887409606828927,0.8327004709605674
11251,15/9-F-1 C,3944.9,8.5569,20.7996,2.2095,0.1894,0.8322597605926335,0.7096006452974769,0.9853635933909426,0.9117699849615858
14510,15/9-F-11 B,3410.6,8.671,26.721,2.54,0.151,0.6798819421128623,0.5300715688373783,0.800717078282385,0.7084209001347127
6047,15/9-F-1 C,3424.5,8.6058,59.2198,2.4194,0.2164,0.14832496303881706,0.11089260080221792,0.3247350382860186,0.18830963019400426
11540,15/9-F-1 C,3973.8,8.5569,15.4697,2.2543,0.1618,0.9855611877733451,0.8168574945039643,1.2575801876273467,1.096026628798203
7398,15/9-F-1 C,3559.6,8.5243,38.7943,2.2413,0.2251,0.9978318101953173,0.9915140326695985,0.9381042449094609,0.9812884353693768
13989,15/9-F-11 B,3358.5,8.578,93.704,2.5610000000000004,0.254,0.29247759366778403,0.2964457942063963,0.31618009889345255,0.2798949800116381
2586,15/9-F-1 B,3278.5,8.6637,44.6524,2.4451,0.2145,0.19153484700678367,0.24415337255142497,0.1466240888240055,0.18127177155946156
1554,15/9-F-1 A,3586.4,8.625,62.5158,2.4346,0.15,0.18906900939932378,0.15375390645518713,0.1606185723994738,0.16628206731657091
7420,15/9-F-1 C,3561.8,8.5569,30.5343,2.5075,0.1025,1.1056225758564826,1.0012966030438788,1.157949112477078,1.1398664979729423
5593,15/9-F-1 C,3379.1,8.5406,49.0154,2.5082,0.132,0.25959387888594865,0.22010808804005508,0.44915429305387833,0.3181259690731847
19614,15/9-F-11 B,3921.0,8.625,14.44,2.211,0.171,1.775705086952445,1.443951053179596,1.76445261744024,1.7330688041186024
22234,15/9-F-11 B,4183.0,8.672,19.391,2.242,0.161,0.7604225588215531,0.8555797225017179,0.7564078725489582,0.7849024498866547
4131,15/9-F-1 C,3232.9,8.5569,10.54,2.2841,0.1758,0.6618032236807722,0.3684356541018055,1.161760187702888,0.7370176169901942
6191,15/9-F-1 C,3438.9,8.6057,49.7184,2.3889,0.2169,-0.19010375339756092,-0.11878658374498076,-0.10941133229451275,-0.13112055376291204
6805,15/9-F-1 C,3500.3,8.5243,24.5158,2.2085,0.2093,0.1859668927678414,0.20577258209841967,0.37091999217091953,0.23325000954110023
16362,15/9-F-11 B,3595.8,8.578,46.733999999999995,2.198,0.218,0.8234090148925446,0.6774244377012474,1.0201954897531944,0.8709303583486957
16114,15/9-F-11 B,3571.0,8.625,36.282,2.381,0.163,0.9137608864123231,0.6514718521990425,1.4347285417797577,1.0164483182590374
24586,15/9-F-11 B,4418.2,8.781,39.433,2.472,0.203,0.16316137497701838,0.16046853111903742,0.15836249209524964,0.13608609738409747
4633,15/9-F-1 C,3283.1,8.687000000000001,71.3549,2.3714,0.2518,-0.13661765155921232,-0.0766005338412835,-0.18137827362411105,-0.1619699170146799
14883,15/9-F-11 B,3447.9,8.578,28.554000000000002,2.501,0.192,0.5028366386210031,0.447778009294621,1.0039342061737084,0.6766936096248666
16832,15/9-F-11 B,3642.8,8.625,38.316,2.3569999999999998,0.179,0.7681198941847973,0.6436500382173291,1.1235903326066734,0.8361974807789253
8270,15/9-F-1 C,3646.8,8.5568,29.9867,2.2078,0.18899999999999997,0.6436500382173291,0.5600382094885366,0.9175317659826446,0.7424344572739596
16273,15/9-F-11 B,3586.9,8.625,56.438,2.401,0.20800000000000002,0.7071441031030881,0.586812269443376,0.8481891169913987,0.7199110641983391
24527,15/9-F-11 B,4412.3,8.75,45.498000000000005,2.438,0.21,0.169674434058807,0.17318626841227402,0.026533264523296733,0.11025291735340308
21518,15/9-F-11 B,4111.4,8.648,20.557,2.217,0.19,1.07979606117236,0.6917002082901615,1.8205167177284378,1.2115476811812476
6177,15/9-F-1 C,3437.5,8.6383,51.0314,2.3647,0.2347,-0.1769172034671963,-0.11867241589944862,-0.10264786565568697,-0.14327110961711734
27671,15/9-F-11 B,4726.7,8.672,66.666,2.352,0.214,-0.1106982974936897,-0.17263072694617473,0.03140846425162412,-0.0721165896692931
16292,15/9-F-11 B,3588.8,8.672,52.945,2.464,0.228,0.8067902715840668,0.6311391487149517,1.0260836208009874,0.8632633636504808
23679,15/9-F-11 B,4327.5,8.703,70.304,2.5140000000000002,0.198,0.8419848045901139,1.0950297966484517,0.6426623314420354,0.7731279240333347
9732,15/9-F-1 C,3793.0,8.5569,31.6342,2.2606,0.1738,0.9948272699836045,0.9683848709843307,1.0623638421796835,1.0171627731719883
11983,15/9-F-1 C,4018.1,8.6056,74.0184,2.5069,0.2674,0.31456237817783883,0.28069216428511756,0.40575603977395575,0.3205616801952366
511,15/9-F-1 A,3482.1,8.625,61.5994,2.2841,0.231,-0.3204812563042106,-0.26368319209589114,-0.37788963963878053,-0.3301254975101975
59,15/9-F-1 A,3436.9,8.5782,31.2243,2.3285,0.2121,-0.4110563572599851,-0.2517344273312592,-0.4581712332186876,-0.42044503959900126
8729,15/9-F-1 C,3692.7,8.5243,50.681000000000004,2.2746,0.2348,0.2610010233351967,0.4133165318842656,0.2662081698076912,0.2558511787157744
11204,15/9-F-1 C,3940.2,8.5569,19.4549,2.2359999999999998,0.1635,1.0426660630457028,0.6215190105698075,1.4188446481827994,1.0829576182623502
5013,15/9-F-1 C,3321.1,8.5243,58.6862,2.6057,0.1646,0.29112454661221515,0.1288191421945105,0.5084893176054355,0.33122478102073244
14373,15/9-F-11 B,3396.9,8.602,51.078,2.544,0.21100000000000002,0.2808059283936668,0.2920344359947364,0.3205616801952366,0.27966694404845555
856,15/9-F-1 A,3516.6,8.7031,53.8692,2.4501,0.1652,0.25205163740651615,0.23854788768132784,0.3343934282837038,0.2777925189314418
24347,15/9-F-11 B,4394.3,8.719,47.352,2.555,0.212,0.14144977340046735,0.12515582958053018,0.1832698436828046,0.13129779659762303
15784,15/9-F-11 B,3538.0,8.594,28.622,2.191,0.21600000000000003,0.3134453704264142,0.4329692908744057,0.13861843389949247,0.2390490931401915
11568,15/9-F-1 C,3976.6,8.5569,17.5734,2.2428,0.1638,0.9850715279987154,0.8316714502275446,1.2405417603821538,1.0867939081540667
8833,15/9-F-1 C,3703.1,8.5569,49.8057,2.2968,0.2468,0.8330259262083226,0.8989170622612375,0.9017198001949819,0.9163539176955523
9723,15/9-F-1 C,3792.1,8.5243,32.9088,2.2551,0.18600000000000003,0.985650973690949,0.9632257132547968,1.0350413012560324,1.0018245417975347
7895,15/9-F-1 C,3609.3,8.6056,59.7857,2.4272,0.2106,0.2701195986189027,0.4143883269310751,0.18514535767565002,0.23872337539539754
1213,15/9-F-1 A,3552.3,8.5781,28.9274,2.3894,0.1844,-0.15477789357098617,-0.11935787359571505,-0.21781413350798365,-0.1532300464627812
13815,15/9-F-11 A,3711.2,8.648,33.492,2.444,0.125,0.01953168453125545,0.0835026198302674,-0.002176919254274547,0.033021444682910656
3142,15/9-F-1 B,3334.1,8.6633,27.9425,2.3752,0.1614,-0.1790764121186825,-0.21063084640851826,-0.07597929952593241,-0.14080163846612262
21202,15/9-F-11 B,4079.8,8.672,58.996,2.394,0.221,0.6050894618815804,0.9414120403735496,0.6324572921847242,0.6781540380104373
22613,15/9-F-11 B,4220.9,8.625,27.522,2.191,0.188,1.193820026016113,1.0277979433502995,1.4622182526462406,1.2986347831244356
11387,15/9-F-1 C,3958.5,8.5569,18.863,2.3194,0.1643,1.23186445573157,0.8561002488896713,1.32925953402727,1.1844728092964139
14106,15/9-F-11 B,3370.2,8.594,91.303,2.563,0.242,0.3240765797394864,0.3184807251745173,0.4260230156898761,0.3410386316775229
10629,15/9-F-1 C,3882.7,8.5569,35.0497,2.2774,0.2175,0.30563077599696553,0.37564532749245577,0.3183764152227962,0.3116267318705064
23273,15/9-F-11 B,4286.9,8.672,34.196,2.302,0.17800000000000002,1.2718648302193956,0.9580380160983369,1.9588170284347775,1.3760657215861718
11156,15/9-F-1 C,3935.4,8.5243,20.9704,2.2105,0.1837,0.9859964762751431,0.6483014504735858,1.243618374547786,1.0212472011408062
10442,15/9-F-1 C,3864.0,8.5243,31.7994,2.2698,0.1924,0.5416790702846606,0.5624118329497274,0.8509830043868534,0.6843425812403999
14162,15/9-F-11 B,3375.8,8.578,90.931,2.56,0.255,0.31302311032323815,0.3222192947339193,0.3963737275365065,0.32469391386177465
9570,15/9-F-1 C,3776.8,8.5406,31.2754,2.2543,0.1909,1.0153471791320885,1.0379043573124038,1.1968667472492391,1.129296658388659
22042,15/9-F-11 B,4163.8,8.672,17.36,2.254,0.161,0.3809344633307019,0.4055171069763763,0.3961993470957364,0.36078268987328005
8722,15/9-F-1 C,3692.0,8.5243,47.0013,2.2543,0.2282,0.23754373814287452,0.4131823713296509,0.19739084113329755,0.22592925967826466
24549,15/9-F-11 B,4414.5,8.75,41.25,2.421,0.19699999999999998,0.05766610390982929,0.11260500153457455,0.17084820364330935,0.09516935143175519
4493,15/9-F-1 C,3269.1,8.5243,40.3613,2.451,0.2031,-0.004584201457584909,-0.0263642265825925,0.16253453654935593,0.058995093525416306
19015,15/9-F-11 B,3861.1,8.781,50.361999999999995,2.512,0.213,0.5403294747908738,0.43248825577050637,0.6497241859295223,0.552303109338354
115,15/9-F-1 A,3442.5,8.5781,35.1101,2.3611,0.1967,0.17626494211414614,0.08479069140790527,0.026083620800987348,0.14360803483759582
16464,15/9-F-11 B,3606.0,8.578,47.82899999999999,2.279,0.212,0.6138418218760693,0.6401831919213401,0.7343997425205671,0.6712654329471583
976,15/9-F-1 A,3528.6,8.6719,40.5618,2.6337,0.0823,0.6281947314578343,0.4285073495999553,0.8639114358162396,0.6983180735427401
22019,15/9-F-11 B,4161.5,8.672,16.323,2.252,0.151,0.39164070349238783,0.4273237863572472,0.3667963832867299,0.362105319293773
15754,15/9-F-11 B,3535.0,8.578,25.405,2.1919999999999997,0.22399999999999998,0.15654915133178138,0.32469391386177465,0.14829409743474564,0.14050804303817957
11927,15/9-F-1 C,4012.5,8.5569,74.5065,2.5387,0.2825,0.2285286773571819,0.17894818511680188,0.4163075870598826,0.2685779718828432
13657,15/9-F-11 A,3695.4,8.625,30.275,2.2230000000000003,0.212,0.5308397786165205,0.4905203093633487,0.6245914591268478,0.5657297878311269
22902,15/9-F-11 B,4249.8,8.625,37.129,2.305,0.19899999999999998,0.6816029987308684,0.9774034808734346,0.653309012938479,0.7390974461174751
11111,15/9-F-1 C,3930.9,8.5569,25.0015,2.2053,0.2054,0.8514540429803129,0.7051706822008992,1.0191578477392822,0.923363200045076
20392,15/9-F-11 B,3998.8,8.672,20.344,2.15,0.196,1.4196749350538724,1.3596078447972062,1.580069222725036,1.5196705170778297
24495,15/9-F-11 B,4409.1,8.781,37.791,2.489,0.20800000000000002,0.09760432887441088,0.10414555055400815,0.08493357493671612,0.0881360887005513
23704,15/9-F-11 B,4330.0,8.781,64.995,2.548,0.193,0.9398186628213795,0.9064966597993529,1.1647393842914324,0.985650973690949
2941,15/9-F-1 B,3314.0,8.6976,49.3688,2.5642,0.0832,0.37023543728317715,0.33262021956564053,0.46576937995541356,0.4002961676958981
24308,15/9-F-11 B,4390.4,8.703,65.221,2.513,0.21600000000000003,0.146128035678238,0.15594301797183674,0.15289959639374748,0.1401936785786313
23096,15/9-F-11 B,4269.2,8.672,31.781,2.253,0.17600000000000002,1.230959555748569,1.0980203862096676,1.5295073501090373,1.3639690449788393
10872,15/9-F-1 C,3907.0,8.6057,33.1088,2.637,0.1134,0.6967494352016228,0.8618091182670606,-0.22767829327708017,0.13729079852246806
11379,15/9-F-1 C,3957.7,8.5569,15.9654,2.3368,0.1638,1.401862164093388,0.8550343166758841,1.3754587615204152,1.2394471391770807
22861,15/9-F-11 B,4245.7,8.625,39.010999999999996,2.2430000000000003,0.21100000000000002,0.9106777547427053,0.7177536932107156,1.14157518330082,0.9193919267738594
23369,15/9-F-11 B,4296.5,8.703,71.883,2.553,0.19399999999999998,0.7211509262837854,0.9737280586880275,0.47827783191960466,0.6207604899942057
9845,15/9-F-1 C,3804.3,8.5243,41.635,2.4094,0.1735,0.9100584931580299,0.9160484177563261,0.986005446706876,0.9478060947141311
3203,15/9-F-1 B,3340.2,8.6973,43.9176,2.5371,0.1026,0.20731115143613424,0.16331048896368608,0.28016846521079103,0.23709111227396965
14697,15/9-F-11 B,3429.3,8.625,89.52600000000001,2.522,0.29,0.2370407913791908,0.24600590407602907,0.33243845991560533,0.2530955858490315
26268,15/9-F-11 B,4586.4,8.672,10.331,2.292,0.13,0.6396856612426814,0.6225248624035683,0.5820633629117087,0.5996647787884168
26954,15/9-F-11 B,4655.0,8.672,9.265,2.2969999999999997,0.14300000000000002,0.3374592612906561,0.32387060654050903,0.3390537357091392,0.30792370361188165
7967,15/9-F-1 C,3616.5,8.5243,10.374,2.2076,0.1454,1.637546764443406,1.1466116943982307,1.8095523079995506,1.6778842287310598
20638,15/9-F-11 B,4023.4,8.672,21.855,2.165,0.17600000000000002,1.6700509336098626,1.692838109969186,1.7429763682670325,1.6955604727757734
2966,15/9-F-1 B,3316.5,8.6976,44.3749,2.5954,0.0777,0.4168733997767975,0.36595572266567933,0.49151577099319754,0.4467856193011884
14312,15/9-F-11 B,3390.8,8.625,89.806,2.5789999999999997,0.268,0.2506639194632435,0.25575478664304413,0.35333909531130464,0.26197619139781264
6896,15/9-F-1 C,3509.4,8.5243,39.2832,2.2209,0.1885,0.8592343960904981,0.8061053232043249,0.9037463611379097,0.8880109122450287
23177,15/9-F-11 B,4277.3,8.641,21.739,2.182,0.183,1.402192577878823,1.0047081965443363,1.6879033453481602,1.461408477126843
2665,15/9-F-1 B,3286.4,8.6633,38.111,2.3647,0.1916,0.12865770043141458,0.12898052396661142,0.1821292140529984,0.15283850989221864
26431,15/9-F-11 B,4602.7,8.672,19.74,2.281,0.163,0.693726948923647,0.6784273224338672,0.7208205817703438,0.6894864483642478
